"","doy","t","temp","seas","thresh"
"3610",305,2015-10-31,13.67,11.8093,13.5072
"3611",306,2015-11-01,13.74,11.7865,13.4814
"3612",307,2015-11-02,13.58,11.7639,13.4567
"3613",308,2015-11-03,13.08,11.741,13.431
"3614",309,2015-11-04,12.43,11.7175,13.404
"3615",310,2015-11-05,12.24,11.6947,13.3783
"3616",311,2015-11-06,12.32,11.6726,13.3556
"3617",312,2015-11-07,12.58,11.6506,13.3299
"3618",313,2015-11-08,12.89,11.6299,13.3045
"3619",314,2015-11-09,12.49,11.6101,13.2846
"3620",315,2015-11-10,12.29,11.5909,13.2648
"3621",316,2015-11-11,12.16,11.5727,13.2532
"3622",317,2015-11-12,12.41,11.5542,13.2428
"3623",318,2015-11-13,12.35,11.5356,13.2283
"3624",319,2015-11-14,12.28,11.5168,13.215
"3625",320,2015-11-15,12.61,11.4984,13.2013
"3626",321,2015-11-16,12.06,11.4791,13.1839
"3627",322,2015-11-17,12.11,11.4586,13.1627
"3628",323,2015-11-18,12.53,11.4367,13.1399
"3629",324,2015-11-19,12.34,11.413,13.117
"3630",325,2015-11-20,12.76,11.3886,13.0929
"3631",326,2015-11-21,12.65,11.3646,13.0635
"3632",327,2015-11-22,12.25,11.3407,13.0299
"3633",328,2015-11-23,12.28,11.3165,12.9988
"3634",329,2015-11-24,12.28,11.2916,12.9666
"3635",330,2015-11-25,11.58,11.2653,12.9306
"3636",331,2015-11-26,11.22,11.2372,12.8929
"3637",332,2015-11-27,11.03,11.2079,12.8561
"3638",333,2015-11-28,10.9,11.1783,12.8332
"3639",334,2015-11-29,10.92,11.1487,12.8163
"3640",335,2015-11-30,10.75,11.1188,12.7996
"3641",336,2015-12-01,10.93,11.0884,12.7829
"3642",337,2015-12-02,11.06,11.0569,12.765
"3643",338,2015-12-03,11.2,11.0241,12.7466
"3644",339,2015-12-04,11.29,10.9907,12.727
"3645",340,2015-12-05,11.37,10.9572,12.7073
"3646",341,2015-12-06,12.08,10.9239,12.6891
"3647",342,2015-12-07,12.43,10.8915,12.6709
"3648",343,2015-12-08,12.69,10.86,12.6537
"3649",344,2015-12-09,12.75,10.8291,12.6361
"3650",345,2015-12-10,12.96,10.7989,12.6157
"3651",346,2015-12-11,12.85,10.7699,12.5959
"3652",347,2015-12-12,12.74,10.7411,12.5673
"3653",348,2015-12-13,12.6,10.7131,12.5328
"3654",349,2015-12-14,12.44,10.6861,12.4906
"3655",350,2015-12-15,12.18,10.6599,12.4366
"3656",351,2015-12-16,12.28,10.6348,12.3805
"3657",352,2015-12-17,12.07,10.6115,12.3263
"3658",353,2015-12-18,12.29,10.5899,12.2751
"3659",354,2015-12-19,12.45,10.5702,12.2279
"3660",355,2015-12-20,12.26,10.5518,12.1826
"3661",356,2015-12-21,12.36,10.5343,12.1375
"3662",357,2015-12-22,12.23,10.5176,12.0963
"3663",358,2015-12-23,12.09,10.5021,12.067
"3664",359,2015-12-24,11.87,10.488,12.0421
"3665",360,2015-12-25,11.42,10.4754,12.0204
"3666",361,2015-12-26,10.91,10.4642,12.0017
"3667",362,2015-12-27,9.83,10.4547,11.9832
"3668",363,2015-12-28,10.6,10.4461,11.9664
"3669",364,2015-12-29,11.01,10.4383,11.9497
"3670",365,2015-12-30,10.72,10.4312,11.9325
"3671",366,2015-12-31,10.71,10.4246,11.9154
"3672",1,2016-01-01,10.57,10.4183,11.8983
"3673",2,2016-01-02,9.91,10.4124,11.8823
"3674",3,2016-01-03,10.11,10.4072,11.8665
"3675",4,2016-01-04,10.79,10.4023,11.8512
"3676",5,2016-01-05,10.82,10.3975,11.8334
"3677",6,2016-01-06,10.99,10.3932,11.8143
"3678",7,2016-01-07,10.99,10.3883,11.7984
"3679",8,2016-01-08,10.86,10.383,11.7817
"3680",9,2016-01-09,10.62,10.3769,11.7648
"3681",10,2016-01-10,10.76,10.3701,11.7479
"3682",11,2016-01-11,10.83,10.3625,11.7284
"3683",12,2016-01-12,11.19,10.3553,11.6986
"3684",13,2016-01-13,11.5,10.3483,11.6692
"3685",14,2016-01-14,11.16,10.3417,11.6488
"3686",15,2016-01-15,11.31,10.3352,11.6378
"3687",16,2016-01-16,11.35,10.3285,11.6292
"3688",17,2016-01-17,11.57,10.3216,11.6239
"3689",18,2016-01-18,11.77,10.3148,11.6191
"3690",19,2016-01-19,11.75,10.3084,11.6145
"3691",20,2016-01-20,11.74,10.3025,11.6083
"3692",21,2016-01-21,11.75,10.2971,11.6028
"3693",22,2016-01-22,12.01,10.292,11.5962
"3694",23,2016-01-23,12.14,10.2868,11.5832
"3695",24,2016-01-24,12.05,10.2817,11.5686
"3696",25,2016-01-25,12.03,10.2764,11.5571
"3697",26,2016-01-26,12.03,10.271,11.549
"3698",27,2016-01-27,12.18,10.266,11.5446
"3699",28,2016-01-28,12.03,10.2612,11.5417
"3700",29,2016-01-29,12.18,10.2558,11.5403
"3701",30,2016-01-30,12.14,10.2495,11.5406
"3702",31,2016-01-31,11.67,10.2427,11.54
"3703",32,2016-02-01,11.14,10.2357,11.5394
"3704",33,2016-02-02,10.75,10.2286,11.538
"3705",34,2016-02-03,11.28,10.2214,11.5351
"3706",35,2016-02-04,11.55,10.2134,11.5326
"3707",36,2016-02-05,11.3,10.205,11.5315
"3708",37,2016-02-06,11.44,10.1955,11.5291
"3709",38,2016-02-07,11.37,10.185,11.5216
"3710",39,2016-02-08,11.73,10.1744,11.5126
"3711",40,2016-02-09,11.86,10.164,11.5039
"3712",41,2016-02-10,11.63,10.1541,11.4952
"3713",42,2016-02-11,11.81,10.1446,11.4868
"3714",43,2016-02-12,12.08,10.1353,11.4905
"3715",44,2016-02-13,11.95,10.1259,11.499
"3716",45,2016-02-14,11.7,10.1168,11.5082
"3717",46,2016-02-15,12.04,10.1079,11.5194
"3718",47,2016-02-16,12.14,10.0993,11.5299
"3719",48,2016-02-17,12.02,10.0912,11.5374
"3720",49,2016-02-18,11.77,10.0835,11.5448
"3721",50,2016-02-19,11.91,10.0757,11.5497
"3722",51,2016-02-20,11.74,10.0676,11.5543
"3723",52,2016-02-21,11.47,10.0598,11.5583
"3724",53,2016-02-22,11.48,10.0521,11.5623
"3725",54,2016-02-23,11.71,10.0452,11.5657
"3726",55,2016-02-24,11.81,10.0388,11.5683
"3727",56,2016-02-25,12.18,10.0329,11.567
"3728",57,2016-02-26,12,10.0277,11.5638
"3729",58,2016-02-27,11.91,10.0231,11.5582
"3730",59,2016-02-28,11.94,10.0192,11.5523
"3731",60,2016-02-29,11.87,10.0164,11.547
"3732",61,2016-03-01,11.73,10.0154,11.5421
"3733",62,2016-03-02,11.9,10.0158,11.5405
"3734",63,2016-03-03,11.88,10.0165,11.5392
"3735",64,2016-03-04,11.93,10.0179,11.5393
"3736",65,2016-03-05,12.17,10.0197,11.5418
"3737",66,2016-03-06,12.31,10.0228,11.5447
"3738",67,2016-03-07,12.05,10.027,11.5528
"3739",68,2016-03-08,11.88,10.0326,11.562
"3740",69,2016-03-09,11.69,10.0396,11.5719
"3741",70,2016-03-10,12.05,10.0472,11.5828
"3742",71,2016-03-11,12.21,10.0551,11.5903
"3743",72,2016-03-12,11.87,10.063,11.5955
"3744",73,2016-03-13,12.1,10.0709,11.6003
"3745",74,2016-03-14,11.95,10.0794,11.6039
"3746",75,2016-03-15,11.87,10.088,11.6062
"3747",76,2016-03-16,11.87,10.0962,11.6033
"3748",77,2016-03-17,11.7,10.1033,11.5987
"3749",78,2016-03-18,12.69,10.1105,11.5935
"3750",79,2016-03-19,12.52,10.117,11.5845
"3751",80,2016-03-20,12.22,10.1229,11.5717
"3752",81,2016-03-21,12.55,10.1287,11.5569
"3753",82,2016-03-22,12.93,10.1349,11.5421
"3754",83,2016-03-23,12.69,10.141,11.5247
"3755",84,2016-03-24,12.79,10.1466,11.5081
"3756",85,2016-03-25,12.47,10.1516,11.4959
"3757",86,2016-03-26,12.35,10.1555,11.4839
"3758",87,2016-03-27,12.35,10.1589,11.4727
"3759",88,2016-03-28,11.91,10.1624,11.4623
"3760",89,2016-03-29,11.37,10.1657,11.4537
"3761",90,2016-03-30,10.76,10.1693,11.4464
"3762",91,2016-03-31,11.36,10.1732,11.4423
"3763",92,2016-04-01,11.88,10.1769,11.4381
"3764",93,2016-04-02,11.96,10.1797,11.4319
"3765",94,2016-04-03,11.69,10.1833,11.4283
"3766",95,2016-04-04,11.95,10.1874,11.4253
"3767",96,2016-04-05,11.4,10.1923,11.4233
"3768",97,2016-04-06,11.24,10.1984,11.4223
"3769",98,2016-04-07,11.59,10.2059,11.4205
"3770",99,2016-04-08,12.31,10.2143,11.4174
"3771",100,2016-04-09,12.55,10.2229,11.415
"3772",101,2016-04-10,12.83,10.2313,11.4125
"3773",102,2016-04-11,12.57,10.2397,11.4134
"3774",103,2016-04-12,12.17,10.2482,11.4167
"3775",104,2016-04-13,12.17,10.2575,11.4224
"3776",105,2016-04-14,11.88,10.2663,11.4285
"3777",106,2016-04-15,12.09,10.277,11.4352
"3778",107,2016-04-16,12.54,10.2881,11.4461
"3779",108,2016-04-17,12.3,10.2987,11.4574
"3780",109,2016-04-18,13.33,10.3076,11.4655
"3781",110,2016-04-19,12.92,10.3153,11.4772
"3782",111,2016-04-20,13.31,10.3221,11.4939
"3783",112,2016-04-21,13.56,10.3291,11.513
"3784",113,2016-04-22,13.25,10.3347,11.5308
"3785",114,2016-04-23,14.02,10.3404,11.552
"3786",115,2016-04-24,13.69,10.3466,11.5725
"3787",116,2016-04-25,12.92,10.354,11.5887
"3788",117,2016-04-26,11.65,10.361,11.604
"3789",118,2016-04-27,11.79,10.3692,11.619
"3790",119,2016-04-28,11.22,10.3798,11.6385
"3791",120,2016-04-29,11.12,10.3934,11.6639
"3792",121,2016-04-30,NA,10.4088,11.689
"3793",122,2016-05-01,NA,10.4248,11.7112
"3794",123,2016-05-02,11.27,10.4404,11.731
"3795",124,2016-05-03,12.33,10.4586,11.7523
"3796",125,2016-05-04,10.82,10.4778,11.7785
"3797",126,2016-05-05,11.73,10.4975,11.7974
"3798",127,2016-05-06,11.71,10.5179,11.8143
"3799",128,2016-05-07,11.6,10.5386,11.8302
"3800",129,2016-05-08,11.5,10.5591,11.8439
"3801",130,2016-05-09,11.63,10.5799,11.8632
"3802",131,2016-05-10,11.83,10.6011,11.8835
"3803",132,2016-05-11,12.15,10.6251,11.9065
"3804",133,2016-05-12,12.85,10.6531,11.9325
"3805",134,2016-05-13,13.08,10.6845,11.9599
"3806",135,2016-05-14,13.83,10.7169,11.9864
"3807",136,2016-05-15,13.99,10.7523,12.0134
"3808",137,2016-05-16,13.34,10.7892,12.0426
"3809",138,2016-05-17,12.06,10.8297,12.0765
"3810",139,2016-05-18,11.44,10.8748,12.1142
"3811",140,2016-05-19,11.81,10.9253,12.1608
"3812",141,2016-05-20,10.51,10.9792,12.2103
"3813",142,2016-05-21,10.94,11.0365,12.2652
"3814",143,2016-05-22,11.06,11.0948,12.3214
"3815",144,2016-05-23,11.86,11.154,12.3788
"3816",145,2016-05-24,11.85,11.2138,12.4361
"3817",146,2016-05-25,11.95,11.273,12.4939
"3818",147,2016-05-26,11.72,11.3292,12.5503
"3819",148,2016-05-27,10.97,11.3833,12.6077
"3820",149,2016-05-28,10.79,11.4324,12.665
"3821",150,2016-05-29,11.63,11.4756,12.717
"3822",151,2016-05-30,11.49,11.5123,12.7621
"3823",152,2016-05-31,13.7,11.5458,12.8078
"3824",153,2016-06-01,13.67,11.5763,12.8525
"3825",154,2016-06-02,11.91,11.6052,12.8943
"3826",155,2016-06-03,11.67,11.6327,12.9426
"3827",156,2016-06-04,13.66,11.6593,12.984
"3828",157,2016-06-05,12.99,11.6879,13.032
"3829",158,2016-06-06,12.69,11.7199,13.0849
"3830",159,2016-06-07,13.24,11.7567,13.1426
"3831",160,2016-06-08,13.41,11.7988,13.2031
"3832",161,2016-06-09,13.84,11.8447,13.2608
"3833",162,2016-06-10,13.42,11.8947,13.3198
"3834",163,2016-06-11,13.82,11.9459,13.379
"3835",164,2016-06-12,12.99,11.9968,13.4355
"3836",165,2016-06-13,12.5,12.0482,13.4926
"3837",166,2016-06-14,11.77,12.0995,13.5503
"3838",167,2016-06-15,12.44,12.151,13.6086
"3839",168,2016-06-16,12.92,12.2006,13.6643
"3840",169,2016-06-17,12.42,12.2476,13.7159
"3841",170,2016-06-18,12.77,12.2903,13.7643
"3842",171,2016-06-19,12.87,12.3284,13.8075
"3843",172,2016-06-20,13.25,12.3659,13.849
"3844",173,2016-06-21,13.42,12.4026,13.8866
"3845",174,2016-06-22,14.26,12.4391,13.9248
"3846",175,2016-06-23,14.38,12.4766,13.9638
"3847",176,2016-06-24,13.14,12.5146,14.0041
"3848",177,2016-06-25,12.72,12.5547,14.0455
"3849",178,2016-06-26,13.46,12.5969,14.0863
"3850",179,2016-06-27,13.97,12.6438,14.127
"3851",180,2016-06-28,13.43,12.6962,14.1683
"3852",181,2016-06-29,13.88,12.7544,14.2097
"3853",182,2016-06-30,14.2,12.8173,14.2515
"3854",183,2016-07-01,13.58,12.8822,14.2899
"3855",184,2016-07-02,13.22,12.9492,14.3291
"3856",185,2016-07-03,13.03,13.0193,14.3719
"3857",186,2016-07-04,12.97,13.091,14.417
"3858",187,2016-07-05,12.87,13.164,14.4627
"3859",188,2016-07-06,13.53,13.2358,14.5117
"3860",189,2016-07-07,13.78,13.3061,14.5583
"3861",190,2016-07-08,13.39,13.3724,14.6052
"3862",191,2016-07-09,13.89,13.4325,14.6488
"3863",192,2016-07-10,14.82,13.4878,14.691
"3864",193,2016-07-11,14.65,13.5396,14.7313
"3865",194,2016-07-12,14.89,13.5889,14.7685
"3866",195,2016-07-13,13.86,13.636,14.8059
"3867",196,2016-07-14,14.38,13.6802,14.8405
"3868",197,2016-07-15,14.11,13.7231,14.8741
"3869",198,2016-07-16,13.18,13.7637,14.906
"3870",199,2016-07-17,12.67,13.8044,14.9406
"3871",200,2016-07-18,13.91,13.8446,14.9793
"3872",201,2016-07-19,14.01,13.8858,15.0177
"3873",202,2016-07-20,13.23,13.9286,15.057
"3874",203,2016-07-21,13.7,13.9704,15.0983
"3875",204,2016-07-22,13.78,14.0097,15.1364
"3876",205,2016-07-23,13.08,14.0471,15.1728
"3877",206,2016-07-24,13.23,14.0823,15.2079
"3878",207,2016-07-25,13.43,14.1159,15.2395
"3879",208,2016-07-26,14.09,14.1482,15.2697
"3880",209,2016-07-27,13.58,14.18,15.3027
"3881",210,2016-07-28,14.26,14.2093,15.3359
"3882",211,2016-07-29,14.9,14.2355,15.3648
"3883",212,2016-07-30,14.19,14.257,15.3897
"3884",213,2016-07-31,14.1,14.275,15.4115
"3885",214,2016-08-01,14.72,14.2912,15.4343
"3886",215,2016-08-02,14.3,14.3067,15.4522
"3887",216,2016-08-03,13.5,14.3208,15.4719
"3888",217,2016-08-04,13.86,14.3324,15.4825
"3889",218,2016-08-05,13.67,14.3416,15.4932
"3890",219,2016-08-06,13.77,14.3487,15.4999
"3891",220,2016-08-07,14.77,14.3524,15.5028
"3892",221,2016-08-08,14.91,14.3529,15.4998
"3893",222,2016-08-09,14.79,14.3552,15.4989
"3894",223,2016-08-10,14.01,14.3594,15.4989
"3895",224,2016-08-11,13.27,14.3633,15.4995
"3896",225,2016-08-12,14.51,14.3655,15.5007
"3897",226,2016-08-13,14.08,14.3662,15.5028
"3898",227,2016-08-14,14.69,14.3651,15.5072
"3899",228,2016-08-15,14.6,14.3626,15.5125
"3900",229,2016-08-16,14.34,14.3563,15.5189
"3901",230,2016-08-17,14.19,14.3453,15.5192
"3902",231,2016-08-18,13.75,14.3293,15.5128
"3903",232,2016-08-19,13.75,14.3097,15.5037
"3904",233,2016-08-20,13.83,14.2844,15.4878
"3905",234,2016-08-21,13.85,14.2547,15.4553
"3906",235,2016-08-22,14.09,14.2235,15.4181
"3907",236,2016-08-23,14.54,14.1915,15.3764
"3908",237,2016-08-24,14.34,14.1585,15.3321
"3909",238,2016-08-25,14.11,14.1242,15.289
"3910",239,2016-08-26,14.74,14.0888,15.2457
"3911",240,2016-08-27,15.24,14.0537,15.2009
"3912",241,2016-08-28,14.27,14.0198,15.1573
"3913",242,2016-08-29,15.62,13.988,15.1176
"3914",243,2016-08-30,14.8,13.9582,15.0852
"3915",244,2016-08-31,14.78,13.9293,15.0555
"3916",245,2016-09-01,14.42,13.9005,15.0281
"3917",246,2016-09-02,14.44,13.8707,15.0046
"3918",247,2016-09-03,13.57,13.8402,14.9795
"3919",248,2016-09-04,13.29,13.8088,14.955
"3920",249,2016-09-05,12.7,13.7766,14.9289
"3921",250,2016-09-06,12.98,13.7441,14.9019
"3922",251,2016-09-07,13.45,13.7117,14.8758
"3923",252,2016-09-08,13.69,13.6793,14.8503
"3924",253,2016-09-09,13.81,13.6448,14.8232
"3925",254,2016-09-10,13.5,13.6083,14.7957
"3926",255,2016-09-11,14.61,13.5716,14.7675
"3927",256,2016-09-12,14.86,13.5356,14.7378
"3928",257,2016-09-13,14.07,13.4995,14.7058
"3929",258,2016-09-14,14.02,13.4632,14.6723
"3930",259,2016-09-15,13.97,13.4266,14.6385
"3931",260,2016-09-16,13.73,13.3913,14.6021
"3932",261,2016-09-17,13.44,13.3578,14.5659
"3933",262,2016-09-18,13.45,13.3258,14.5292
"3934",263,2016-09-19,13.24,13.2948,14.4922
"3935",264,2016-09-20,12.94,13.2654,14.4532
"3936",265,2016-09-21,12.97,13.2372,14.4259
"3937",266,2016-09-22,13.9,13.2071,14.4017
"3938",267,2016-09-23,13.63,13.1754,14.3774
"3939",268,2016-09-24,13.2,13.1438,14.3537
"3940",269,2016-09-25,12.87,13.1117,14.3303
"3941",270,2016-09-26,13.32,13.079,14.3061
"3942",271,2016-09-27,13.58,13.0444,14.2813
"3943",272,2016-09-28,13.17,13.008,14.2555
"3944",273,2016-09-29,12.98,12.9705,14.2293
"3945",274,2016-09-30,13.26,12.9331,14.2003
"3946",275,2016-10-01,13.26,12.896,14.1711
"3947",276,2016-10-02,13.17,12.8591,14.139
"3948",277,2016-10-03,13.16,12.8229,14.1079
"3949",278,2016-10-04,13.18,12.7871,14.078
"3950",279,2016-10-05,13.03,12.7501,14.0453
"3951",280,2016-10-06,13.78,12.7126,14.0095
"3952",281,2016-10-07,13.83,12.6745,13.9776
"3953",282,2016-10-08,13.55,12.6343,13.9467
"3954",283,2016-10-09,13.52,12.5926,13.9134
"3955",284,2016-10-10,13,12.5491,13.8789
"3956",285,2016-10-11,12.76,12.5029,13.8432
"3957",286,2016-10-12,12.5,12.4548,13.8075
"3958",287,2016-10-13,12.59,12.4052,13.7763
"3959",288,2016-10-14,12.86,12.3554,13.7459
"3960",289,2016-10-15,13.1,12.3053,13.7163
"3961",290,2016-10-16,13.08,12.2569,13.6884
"3962",291,2016-10-17,12.97,12.2102,13.6637
"3963",292,2016-10-18,12.64,12.1658,13.6429
"3964",293,2016-10-19,12.87,12.1253,13.6248
"3965",294,2016-10-20,13.22,12.0875,13.6108
"3966",295,2016-10-21,13.15,12.0524,13.6075
"3967",296,2016-10-22,12.86,12.02,13.606
"3968",297,2016-10-23,12.74,11.9909,13.6013
"3969",298,2016-10-24,12.81,11.9647,13.599
"3970",299,2016-10-25,12.73,11.9406,13.5992
"3971",300,2016-10-26,13.17,11.918,13.5993
"3972",301,2016-10-27,13.5,11.8964,13.5971
"3973",302,2016-10-28,13.36,11.8752,13.5798
"3974",303,2016-10-29,13.65,11.8539,13.5561
"3975",304,2016-10-30,13.59,11.8319,13.5321
"3976",305,2016-10-31,13.49,11.8093,13.5072
"3977",306,2016-11-01,14.08,11.7865,13.4814
"3978",307,2016-11-02,14.2,11.7639,13.4567
"3979",308,2016-11-03,14.33,11.741,13.431
"3980",309,2016-11-04,14.55,11.7175,13.404
"3981",310,2016-11-05,14.51,11.6947,13.3783
"3982",311,2016-11-06,14.52,11.6726,13.3556
"3983",312,2016-11-07,14.33,11.6506,13.3299
"3984",313,2016-11-08,14.55,11.6299,13.3045
"3985",314,2016-11-09,14.75,11.6101,13.2846
"3986",315,2016-11-10,14.76,11.5909,13.2648
"3987",316,2016-11-11,14.93,11.5727,13.2532
"3988",317,2016-11-12,15.06,11.5542,13.2428
"3989",318,2016-11-13,14.88,11.5356,13.2283
"3990",319,2016-11-14,14.73,11.5168,13.215
"3991",320,2016-11-15,14.59,11.4984,13.2013
"3992",321,2016-11-16,14.39,11.4791,13.1839
"3993",322,2016-11-17,14.12,11.4586,13.1627
"3994",323,2016-11-18,13.67,11.4367,13.1399
"3995",324,2016-11-19,13.89,11.413,13.117
"3996",325,2016-11-20,14.23,11.3886,13.0929
"3997",326,2016-11-21,14.08,11.3646,13.0635
"3998",327,2016-11-22,13.38,11.3407,13.0299
"3999",328,2016-11-23,13.17,11.3165,12.9988
"4000",329,2016-11-24,13.39,11.2916,12.9666
"4001",330,2016-11-25,13.64,11.2653,12.9306
"4002",331,2016-11-26,13.32,11.2372,12.8929
"4003",332,2016-11-27,13.29,11.2079,12.8561
"4004",333,2016-11-28,12.85,11.1783,12.8332
"4005",334,2016-11-29,13.57,11.1487,12.8163
"4006",335,2016-11-30,12.78,11.1188,12.7996
"4007",336,2016-12-01,13.52,11.0884,12.7829
"4008",337,2016-12-02,13.17,11.0569,12.765
"4009",338,2016-12-03,13.1,11.0241,12.7466
"4010",339,2016-12-04,13,10.9907,12.727
"4011",340,2016-12-05,12.67,10.9572,12.7073
"4012",341,2016-12-06,12.21,10.9239,12.6891
"4013",342,2016-12-07,11.7,10.8915,12.6709
"4014",343,2016-12-08,11.46,10.86,12.6537
"4015",344,2016-12-09,11.78,10.8291,12.6361
"4016",345,2016-12-10,12.28,10.7989,12.6157
"4017",346,2016-12-11,12.32,10.7699,12.5959
"4018",347,2016-12-12,12.16,10.7411,12.5673
"4019",348,2016-12-13,11.95,10.7131,12.5328
"4020",349,2016-12-14,11.7,10.6861,12.4906
"4021",350,2016-12-15,12.16,10.6599,12.4366
"4022",351,2016-12-16,11.47,10.6348,12.3805
"4023",352,2016-12-17,10.72,10.6115,12.3263
"4024",353,2016-12-18,10.88,10.5899,12.2751
"4025",354,2016-12-19,11.15,10.5702,12.2279
"4026",355,2016-12-20,11.22,10.5518,12.1826
"4027",356,2016-12-21,11.22,10.5343,12.1375
"4028",357,2016-12-22,10.56,10.5176,12.0963
"4029",358,2016-12-23,10.34,10.5021,12.067
"4030",359,2016-12-24,10.37,10.488,12.0421
"4031",360,2016-12-25,10.44,10.4754,12.0204
"4032",361,2016-12-26,9.51,10.4642,12.0017
"4033",362,2016-12-27,10.12,10.4547,11.9832
"4034",363,2016-12-28,10.42,10.4461,11.9664
"4035",364,2016-12-29,10.4,10.4383,11.9497
"4036",365,2016-12-30,10.52,10.4312,11.9325
"4037",366,2016-12-31,10.92,10.4246,11.9154
"4038",1,2017-01-01,10.8,10.4183,11.8983
"4039",2,2017-01-02,10.33,10.4124,11.8823
"4040",3,2017-01-03,9.75,10.4072,11.8665
"4041",4,2017-01-04,9.49,10.4023,11.8512
"4042",5,2017-01-05,9.66,10.3975,11.8334
"4043",6,2017-01-06,9.75,10.3932,11.8143
"4044",7,2017-01-07,9.51,10.3883,11.7984
"4045",8,2017-01-08,10.32,10.383,11.7817
"4046",9,2017-01-09,9.95,10.3769,11.7648
"4047",10,2017-01-10,10.2,10.3701,11.7479
"4048",11,2017-01-11,10.29,10.3625,11.7284
"4049",12,2017-01-12,9.98,10.3553,11.6986
"4050",13,2017-01-13,9.49,10.3483,11.6692
"4051",14,2017-01-14,9.66,10.3417,11.6488
"4052",15,2017-01-15,9.6,10.3352,11.6378
"4053",16,2017-01-16,9.77,10.3285,11.6292
"4054",17,2017-01-17,9.41,10.3216,11.6239
"4055",18,2017-01-18,10.35,10.3148,11.6191
"4056",19,2017-01-19,10.41,10.3084,11.6145
"4057",20,2017-01-20,10.4,10.3025,11.6083
"4058",21,2017-01-21,10.67,10.2971,11.6028
"4059",22,2017-01-22,10.62,10.292,11.5962
"4060",23,2017-01-23,10.42,10.2868,11.5832
"4061",24,2017-01-24,10.35,10.2817,11.5686
"4062",25,2017-01-25,10.17,10.2764,11.5571
"4063",26,2017-01-26,10.56,10.271,11.549
"4064",27,2017-01-27,10.41,10.266,11.5446
"4065",28,2017-01-28,10.3,10.2612,11.5417
"4066",29,2017-01-29,10.29,10.2558,11.5403
"4067",30,2017-01-30,10.2,10.2495,11.5406
"4068",31,2017-01-31,9.95,10.2427,11.54
"4069",32,2017-02-01,9.92,10.2357,11.5394
"4070",33,2017-02-02,10.14,10.2286,11.538
"4071",34,2017-02-03,10.66,10.2214,11.5351
"4072",35,2017-02-04,11.06,10.2134,11.5326
"4073",36,2017-02-05,10.96,10.205,11.5315
"4074",37,2017-02-06,10.63,10.1955,11.5291
"4075",38,2017-02-07,11.03,10.185,11.5216
"4076",39,2017-02-08,11.44,10.1744,11.5126
"4077",40,2017-02-09,11.78,10.164,11.5039
"4078",41,2017-02-10,11.57,10.1541,11.4952
"4079",42,2017-02-11,11.16,10.1446,11.4868
"4080",43,2017-02-12,10.81,10.1353,11.4905
"4081",44,2017-02-13,10.95,10.1259,11.499
"4082",45,2017-02-14,10.99,10.1168,11.5082
"4083",46,2017-02-15,11.02,10.1079,11.5194
"4084",47,2017-02-16,11.45,10.0993,11.5299
"4085",48,2017-02-17,11.55,10.0912,11.5374
"4086",49,2017-02-18,11.38,10.0835,11.5448
"4087",50,2017-02-19,10.66,10.0757,11.5497
"4088",51,2017-02-20,11.5,10.0676,11.5543
"4089",52,2017-02-21,11.21,10.0598,11.5583
"4090",53,2017-02-22,10.86,10.0521,11.5623
"4091",54,2017-02-23,10.46,10.0452,11.5657
"4092",55,2017-02-24,10.27,10.0388,11.5683
"4093",56,2017-02-25,9.6,10.0329,11.567
"4094",57,2017-02-26,10.33,10.0277,11.5638
"4095",58,2017-02-27,10.09,10.0231,11.5582
"4096",59,2017-02-28,10.25,10.0192,11.5523
"4097",61,2017-03-01,10.63,10.0154,11.5421
"4098",62,2017-03-02,10.9,10.0158,11.5405
"4099",63,2017-03-03,10.73,10.0165,11.5392
"4100",64,2017-03-04,10.14,10.0179,11.5393
"4101",65,2017-03-05,10.16,10.0197,11.5418
"4102",66,2017-03-06,10.12,10.0228,11.5447
"4103",67,2017-03-07,10.32,10.027,11.5528
"4104",68,2017-03-08,10.55,10.0326,11.562
"4105",69,2017-03-09,10.67,10.0396,11.5719
"4106",70,2017-03-10,10.76,10.0472,11.5828
"4107",71,2017-03-11,10.76,10.0551,11.5903
"4108",72,2017-03-12,11.2,10.063,11.5955
"4109",73,2017-03-13,11.49,10.0709,11.6003
"4110",74,2017-03-14,11.69,10.0794,11.6039
"4111",75,2017-03-15,11.94,10.088,11.6062
"4112",76,2017-03-16,11.61,10.0962,11.6033
"4113",77,2017-03-17,10.83,10.1033,11.5987
"4114",78,2017-03-18,11.09,10.1105,11.5935
"4115",79,2017-03-19,10.78,10.117,11.5845
"4116",80,2017-03-20,11.57,10.1229,11.5717
"4117",81,2017-03-21,11.66,10.1287,11.5569
"4118",82,2017-03-22,11.9,10.1349,11.5421
"4119",83,2017-03-23,11.45,10.141,11.5247
"4120",84,2017-03-24,11.44,10.1466,11.5081
"4121",85,2017-03-25,11.59,10.1516,11.4959
"4122",86,2017-03-26,11.52,10.1555,11.4839
"4123",87,2017-03-27,11.59,10.1589,11.4727
"4124",88,2017-03-28,11.81,10.1624,11.4623
"4125",89,2017-03-29,11.84,10.1657,11.4537
"4126",90,2017-03-30,11.88,10.1693,11.4464
"4127",91,2017-03-31,11.38,10.1732,11.4423
